Unnamed: 0,SERVICETYPE,VEHICLETYPE,DEPARTURE_COUNTRY,DEPARTURE_ZIPCODE,ARRIVAL_COUNTRY,ARRIVAL_ZIPCODE,SHIPPING_DATE,GROSS_WEIGHT_KG,NET_WEIGHT_KG,VOLUME_M3,DECLARED_DISTANCE_KM,ACTUAL_DELIVERY_DATE,DELIVERY_TIME_HH,WDAY
3030,0,0,IT,187,IT,10024,2023-01-09 00:00:14,1.2,0.0,0.04,519.06,2023-01-11 12:58:44,60,0
3031,0,1,IT,63076,US,34231,2023-01-09 00:00:14,1.21,0.0,0.01,8464.04,2023-01-12 00:00:14,72,0
3032,0,0,IT,63076,IT,20149,2023-01-09 00:00:14,0.86,0.0,0.01,469.62,2023-01-11 00:00:14,48,0
3033,0,0,IT,63076,IT,20099,2023-01-09 00:00:14,1.22,0.0,0.01,468.29,2023-01-11 00:00:14,48,0
3034,0,0,IT,63076,IT,80058,2023-01-09 00:00:14,1.05,0.0,0.01,246.78,2023-01-13 12:52:12,108,0
3035,0,0,IT,63076,IT,24043,2023-01-09 00:00:14,1.0,0.0,0.01,440.13,2023-01-13 14:10:56,110,0
3036,0,0,IT,63076,IT,4012,2023-01-09 00:00:14,1.1,0.0,0.01,169.45,2023-01-11 14:11:30,62,0
3037,0,1,IT,63076,US,85253,2023-01-09 00:00:14,0.66,0.0,0.01,9884.83,2023-01-12 00:00:14,72,0
3038,0,0,IT,63076,IT,24060,2023-01-09 00:00:14,1.28,0.0,0.01,435.51,2023-01-12 12:53:29,84,0
3039,0,0,IT,63076,IT,39100,2023-01-09 00:00:14,2.1,0.0,0.01,443.63,2023-01-12 12:16:14,84,0
3040,0,0,IT,63076,IT,10122,2023-01-09 00:00:14,1.24,0.0,0.01,548.01,2023-01-11 00:00:14,48,0
3041,0,0,IT,63076,IT,40033,2023-01-09 00:00:14,0.88,0.0,0.01,269.11,2023-01-11 00:00:14,48,0
3042,0,0,IT,63076,IT,8029,2023-01-09 00:00:14,1.41,0.0,0.01,431.54,2023-01-12 00:00:14,72,0
3043,0,1,IT,63076,US,20817,2023-01-09 00:00:14,1.38,0.0,0.01,7254.54,2023-01-12 00:00:14,72,0
3044,0,0,IT,63076,IT,9125,2023-01-09 00:00:14,0.65,0.0,0.01,571.93,2023-01-12 00:00:14,72,0
3045,0,0,IT,63076,IT,81033,2023-01-09 00:00:14,2.01,0.0,0.01,214.45,2023-01-12 00:00:14,72,0
3046,0,0,IT,63076,IT,163,2023-01-09 00:00:14,1.32,0.0,0.01,169.59,2023-01-11 00:00:14,48,0
3047,0,1,IT,63076,IT,95040,2023-01-09 00:00:14,0.62,0.0,0.01,610.59,2023-01-12 00:00:14,72,0
3048,0,0,IT,20090,IT,81043,2023-01-09 00:00:14,0.3,0.0,0.0,633.17,2023-01-11 11:17:22,59,0
3049,0,0,IT,63076,IT,24030,2023-01-09 00:00:14,1.1,0.0,0.01,459.96,2023-01-11 00:00:14,48,0
3050,0,0,IT,63076,IT,86170,2023-01-09 00:00:14,1.04,0.0,0.01,151.24,2023-01-11 12:28:14,60,0
3051,0,1,IT,63076,US,2492,2023-01-09 00:00:14,2.03,0.0,0.01,7197.59,2023-01-12 00:00:14,72,0
3052,0,0,IT,63076,IT,70123,2023-01-09 00:00:14,1.58,0.0,0.01,318.9,2023-01-11 14:20:14,62,0
3053,0,0,IT,63076,IT,25012,2023-01-09 00:00:14,0.64,0.0,0.01,388.23,2023-01-11 00:00:14,48,0
3054,0,0,IT,63076,IT,98028,2023-01-09 00:00:14,1.44,0.0,0.01,569.71,2023-01-12 00:00:14,72,0
3055,0,0,IT,63076,IT,83051,2023-01-09 00:00:14,1.2,0.0,0.01,249.02,2023-01-12 11:56:23,83,0
3056,0,0,IT,63076,IT,8100,2023-01-09 00:00:14,1.18,0.0,0.01,473.36,2023-01-13 11:25:14,107,0
3057,0,1,IT,63076,US,94608,2023-01-09 00:00:14,1.45,0.0,0.01,10003.27,2023-01-13 00:00:14,96,0
3058,0,0,IT,63076,IT,22010,2023-01-09 00:00:14,1.2,0.0,0.01,509.47,2023-01-13 00:00:14,96,0
3059,0,0,IT,70121,IT,20121,2023-01-09 00:00:14,1.0,0.0,0.01,788.49,2023-01-11 00:00:14,48,0
3060,0,0,IT,63076,IT,20154,2023-01-09 00:00:14,1.86,0.0,0.01,468.45,2023-01-11 12:46:36,60,0
3061,0,0,IT,20090,IT,88060,2023-01-09 00:00:14,1.7,0.0,0.01,968.65,2023-01-11 13:56:00,61,0
3062,0,0,IT,63076,IT,81030,2023-01-09 00:00:14,1.41,0.0,0.01,209.58,2023-01-12 14:00:56,86,0
3063,1,1,IT,63811,IT,70124,2023-01-09 00:00:14,2.2,2.0,0.09504,353.08,2023-01-16 00:00:14,168,0
3065,0,0,IT,63076,IT,64021,2023-01-09 00:00:14,1.82,0.0,0.01,21.23,2023-01-11 14:22:14,62,0
3066,0,0,IT,63076,IT,86100,2023-01-09 00:00:14,1.4,0.0,0.01,166.04,2023-01-12 00:00:14,72,0
3067,0,0,IT,63076,IT,20851,2023-01-09 00:00:14,2.25,0.0,0.01,472.72,2023-01-12 11:51:05,83,0
3068,0,0,IT,63076,IT,4011,2023-01-09 00:00:14,1.47,0.0,0.01,177.34,2023-01-11 00:00:14,48,0
3069,0,1,IT,20121,IT,21100,2023-01-09 00:00:14,1.52,0.0,0.04,47.32,2023-01-11 00:00:14,48,0
3070,0,0,IT,63076,IT,28100,2023-01-10 00:00:14,1.26,0.0,0.01,502.45,2023-01-11 13:21:00,37,1
3071,0,0,IT,63076,IT,7100,2023-01-09 00:00:14,1.42,0.0,0.01,501.3,2023-01-12 13:48:14,85,0
3072,0,0,IT,20121,IT,90139,2023-01-09 00:00:14,0.81,0.0,0.04,887.31,2023-01-12 11:44:02,83,0
3073,1,1,IT,62010,US,10022,2023-01-09 00:00:14,10.0,9.0,0.0,6873.43,2023-01-10 00:00:14,24,0
3074,0,0,IT,63076,IT,95027,2023-01-10 00:00:14,1.26,0.0,0.01,605.84,2023-02-06 11:55:14,659,1
3075,0,0,IT,63076,IT,80026,2023-01-09 00:00:14,2.73,0.0,0.01,227.54,2023-01-11 13:15:26,61,0
3076,0,0,IT,63076,IT,97100,2023-01-09 00:00:14,2.08,0.0,0.01,671.51,2023-01-12 12:57:14,84,0
3077,0,0,IT,20090,IT,21040,2023-01-09 00:00:14,1.65,0.0,0.01,23.0,2023-01-10 11:48:09,35,0
3078,0,0,IT,63076,IT,94012,2023-01-09 00:00:14,1.81,0.0,0.01,618.56,2023-01-12 11:25:14,83,0
3079,0,0,IT,63076,IT,81031,2023-01-09 00:00:14,1.81,0.0,0.01,219.59,2023-01-13 11:59:54,107,0
3080,0,0,IT,20121,IT,7020,2023-01-09 00:00:14,0.6,0.0,0.01,545.05,2023-01-12 12:09:14,84,0
3081,0,0,IT,63076,IT,84087,2023-01-10 00:00:14,1.37,0.0,0.01,243.59,2023-01-12 11:14:24,59,1
3082,0,0,IT,63076,IT,33030,2023-01-09 00:00:14,1.34,0.0,0.01,349.14,2023-01-11 13:42:14,61,0
3083,0,0,IT,63076,IT,10141,2023-01-09 00:00:14,0.87,0.0,0.01,550.23,2023-01-11 00:00:14,48,0
3084,0,0,IT,63076,IT,70125,2023-01-09 00:00:14,0.66,0.0,0.01,323.5,2023-01-12 10:55:14,82,0
3085,0,1,IT,63076,US,10025,2023-01-09 00:00:14,1.57,0.0,0.01,6918.43,2023-01-12 00:00:14,72,0
3086,0,0,IT,63076,IT,80048,2023-01-09 00:00:14,1.2,0.0,0.01,233.12,2023-01-11 00:00:14,48,0
3087,0,0,IT,63076,IT,84091,2023-01-10 00:00:14,1.21,0.0,0.01,274.3,2023-01-12 13:08:56,61,1
3088,0,0,IT,63076,IT,9123,2023-01-09 00:00:14,0.92,0.0,0.01,577.08,2023-01-12 00:00:14,72,0
3089,0,0,IT,63076,IT,80121,2023-01-09 00:00:14,0.35,0.0,0.01,234.53,2023-01-11 11:54:58,59,0
3090,0,0,IT,63076,IT,97010,2023-01-09 00:00:14,1.81,0.0,0.01,654.11,2023-01-12 00:00:14,72,0
3091,0,0,IT,20121,IT,87036,2023-01-09 00:00:14,0.56,0.0,0.01,892.36,2023-01-12 14:14:31,86,0
3092,0,1,IT,63076,US,11413,2023-01-09 00:00:14,2.2,0.0,0.01,6911.02,2023-01-12 00:00:14,72,0
3093,0,0,IT,63811,IT,187,2023-01-09 00:00:14,1.8,1.6,0.02,178.07,2023-01-10 00:00:14,24,0
3094,0,0,IT,63811,IT,186,2023-01-09 00:00:14,1.9,1.7,0.02,178.89,2023-01-10 00:00:14,24,0
3095,1,1,IT,62010,US,90210,2023-01-09 00:00:14,11.0,10.0,0.0,10120.58,2023-01-11 00:00:14,48,0
3096,0,0,IT,63811,IT,20121,2023-01-09 00:00:14,3.4,3.2,0.03,436.22,2023-01-10 00:00:14,24,0
3097,0,0,IT,63811,IT,80121,2023-01-09 00:00:14,1.6,1.4,0.02,271.15,2023-01-10 00:00:14,24,0
3098,1,1,IT,63811,IT,197,2023-01-13 00:00:14,5.59,2.99,0.28,176.28,2023-01-16 12:17:14,84,4
3099,0,0,IT,63811,IT,81100,2023-01-09 00:00:14,3.1,2.9,0.03,246.94,2023-01-10 00:00:14,24,0
3100,0,0,IT,63811,IT,42121,2023-01-09 00:00:14,1.6,1.4,0.02,293.2,2023-01-10 00:00:14,24,0
3101,0,0,IT,63811,IT,15069,2023-01-09 00:00:14,1.9,1.7,0.02,420.9,2023-01-10 00:00:14,24,0
3102,1,1,IT,63811,IT,35030,2023-01-09 00:00:14,0.5,0.5,0.0,283.07,2023-01-10 10:19:14,34,0
3103,0,0,IT,63811,IT,47023,2023-01-09 00:00:14,1.7,1.5,0.02,153.69,2023-01-10 00:00:14,24,0
3104,0,0,IT,63811,IT,46100,2023-01-09 00:00:14,1.7,1.5,0.02,315.42,2023-01-10 00:00:14,24,0
3105,1,1,IT,63811,IT,24022,2023-01-09 00:00:14,6.0,6.0,0.0,419.74,2023-01-10 09:58:14,33,0
3106,1,1,IT,63076,IT,185,2023-01-09 00:00:14,7.95,6.27,0.11,157.84,2023-01-10 12:03:14,36,0
3107,1,1,IT,63076,IT,95129,2023-01-09 00:00:14,294.32,270.06,2.47,611.53,2023-01-10 10:23:14,34,0
3108,1,1,IT,63076,IT,185,2023-01-09 00:00:14,6.76,5.05,0.1,157.84,2023-01-10 12:03:14,36,0
3109,1,1,IT,63811,IT,87100,2023-01-09 00:00:14,2.2,2.0,0.09504,488.71,2023-01-13 00:00:14,96,0
3110,1,1,IT,63811,IT,32013,2023-01-09 00:00:14,1.0,0.8,0.0,354.76,2023-01-10 00:00:14,24,0
3111,1,1,IT,20144,IT,54,2023-01-09 12:37:32.793,7.5,7.0,0.0,478.8,2023-01-10 00:00:14,12,0
3112,1,5,IT,63076,US,89109,2023-01-09 12:39:54.603,13.02,11.81,0.11,9823.07,2023-01-17 00:00:14,180,0
3113,1,5,IT,63076,US,92626,2023-01-09 12:40:09.09,0.54,0.44,0.02,10187.73,2023-01-17 00:00:14,180,0
3114,1,5,IT,63076,US,96814,2023-01-09 12:40:27.05,3.14,2.36,0.08,12825.0,2023-01-17 00:00:14,180,0
3115,1,5,IT,63076,US,96814,2023-01-09 12:40:47.313,1.57,1.2,0.02,12825.0,2023-01-17 00:00:14,180,0
3116,1,5,IT,63076,US,90210,2023-01-09 12:41:06.15,51.38,35.28,1.58,10174.19,2023-01-16 00:00:14,156,0
3117,1,5,IT,63076,US,90210,2023-01-09 12:41:26.94,1.57,1.2,0.02,10174.19,2023-01-16 00:00:14,156,0
3118,0,0,IT,63076,IT,187,2023-01-09 00:00:14,1.3,0.0,0.01,158.28,2023-01-11 00:00:14,48,0
3119,0,0,IT,63076,IT,55045,2023-01-09 00:00:14,1.22,0.0,0.01,313.51,2023-01-13 13:18:41,109,0
3120,0,0,IT,63076,IT,84014,2023-01-09 00:00:14,1.33,0.0,0.01,251.41,2023-01-13 00:00:14,96,0
3121,0,0,IT,63076,IT,90141,2023-01-09 00:00:14,1.75,0.0,0.01,535.02,2023-01-12 13:43:58,85,0
3122,0,0,IT,63076,IT,25064,2023-01-09 00:00:14,1.42,0.0,0.01,417.64,2023-01-11 00:00:14,48,0
3123,0,0,IT,80121,IT,1027,2023-01-09 00:00:14,1.0,0.0,0.04,263.62,2023-01-11 11:35:07,59,0
3124,0,0,IT,63076,IT,51013,2023-01-09 00:00:14,1.19,0.0,0.01,271.35,2023-01-11 00:00:14,48,0
3125,0,0,IT,63076,IT,137,2023-01-09 00:00:14,1.51,0.0,0.01,146.57,2023-01-11 12:18:51,60,0
3126,0,1,IT,63076,IT,20157,2023-01-10 00:00:14,2.35,0.0,0.01,473.83,2023-01-13 00:00:14,72,1
3127,0,0,IT,63076,IT,98039,2023-01-09 00:00:14,1.43,0.0,0.01,577.49,2023-01-12 00:00:14,72,0
3128,0,0,IT,63076,IT,24040,2023-01-10 00:00:14,1.2,0.0,0.01,451.17,2023-01-13 00:00:14,72,1
3129,0,0,IT,186,IT,28066,2023-01-09 00:00:14,1.84,0.0,0.01,501.29,2023-01-11 12:06:22,60,0
3130,0,0,IT,63076,IT,31020,2023-01-09 00:00:14,1.77,0.0,0.01,338.83,2023-01-11 13:52:01,61,0
3131,0,0,IT,63076,IT,20090,2023-01-09 00:00:14,1.05,0.0,0.01,468.43,2023-01-11 12:25:08,60,0
3132,0,0,IT,63076,IT,9124,2023-01-09 00:00:14,1.28,0.0,0.01,571.44,2023-01-12 10:55:14,82,0
3133,1,5,IT,63076,US,7430,2023-01-09 15:45:14,1.1,0.8,0.02,7287.44,2023-01-16 00:00:14,153,0
3134,1,5,IT,63076,US,7430,2023-01-09 15:45:14,11.86,10.66,0.11,7287.44,2023-01-16 00:00:14,153,0
3135,1,5,IT,63076,US,7430,2023-01-09 15:45:14,0.78,0.58,0.01,7287.44,2023-01-16 00:00:14,153,0
3136,1,1,IT,50065,IT,47030,2023-01-09 13:13:08.32,0.45,0.2,0.004136,86.04,2023-01-10 14:33:14,25,0
3137,0,0,IT,63076,IT,27028,2023-01-09 00:00:14,1.18,0.0,0.01,450.86,2023-01-12 00:00:14,72,0
3138,0,0,IT,63076,IT,25040,2023-01-09 00:00:14,0.89,0.0,0.01,429.71,2023-01-11 00:00:14,48,0
3139,0,0,IT,63076,IT,25058,2023-01-09 00:00:14,1.05,0.0,0.01,428.34,2023-01-11 00:00:14,48,0
3140,0,0,IT,63076,IT,46042,2023-01-10 00:00:14,1.17,0.0,0.01,376.77,2023-01-11 00:00:14,24,1
3141,0,0,IT,63076,IT,4021,2023-01-09 00:00:14,1.77,0.0,0.01,180.52,2023-01-12 00:00:14,72,0
3142,3,0,IT,37135,IT,63076,2023-01-09 00:00:14,1.28,1.28,0.0,355.68,2023-01-11 00:00:14,48,0
3143,0,0,IT,63076,IT,95123,2023-01-10 00:00:14,1.2,0.0,0.01,611.15,2023-01-13 00:00:14,72,1
3144,0,0,IT,63076,IT,15122,2023-01-09 00:00:14,1.06,0.0,0.01,467.44,2023-01-13 00:00:14,96,0
3145,0,0,IT,50123,IT,84030,2023-01-09 00:00:14,1.61,0.0,0.01,500.33,2023-01-12 13:48:45,85,0
3146,0,0,IT,50123,IT,20060,2023-01-09 00:00:14,1.62,0.0,0.01,240.02,2023-01-10 11:28:12,35,0
3147,0,0,IT,63076,IT,85058,2023-01-09 00:00:14,0.99,0.0,0.01,293.29,2023-01-12 11:15:14,83,0
3148,0,0,IT,63076,IT,28047,2023-01-10 00:00:14,3.81,0.0,0.02,510.14,2023-01-11 12:07:14,36,1
3149,0,1,IT,63076,IT,74123,2023-01-10 00:00:14,1.15,0.0,0.01,390.98,2023-01-12 00:00:14,48,1
3150,1,1,IT,62010,US,92626,2023-01-09 00:00:14,5.01,4.0,0.0,10134.2,2023-01-11 00:00:14,48,0
3151,0,0,IT,63076,IT,187,2023-01-10 00:00:14,1.06,0.0,0.01,158.28,2023-01-11 11:07:50,35,1
3152,1,1,IT,50065,IT,61030,2023-01-09 13:39:10.573,1.6,1.4,0.008991,115.61,2023-01-10 00:00:14,11,0
3153,0,0,IT,63076,IT,18035,2023-01-09 00:00:14,1.22,0.0,0.01,512.86,2023-01-11 12:25:14,60,0
3154,0,0,IT,63076,IT,93012,2023-01-09 00:00:14,1.27,0.0,0.01,652.4,2023-01-13 00:00:14,96,0
3155,0,0,IT,63076,IT,81041,2023-01-09 00:00:14,1.71,0.0,0.01,198.39,2023-01-17 13:44:08,205,0
3156,0,0,IT,63076,IT,20145,2023-01-10 00:00:14,1.2,0.0,0.01,468.69,2023-01-11 00:00:14,24,1
3157,0,0,IT,63076,IT,56033,2023-01-09 00:00:14,1.2,0.0,0.01,267.12,2023-01-11 00:00:14,48,0
3158,0,0,IT,63076,IT,74011,2023-01-09 00:00:14,1.17,0.0,0.01,361.94,2023-01-12 11:08:14,83,0
3159,0,1,IT,63076,IT,81050,2023-01-10 00:00:14,2.03,0.0,0.01,210.8,2023-01-12 12:52:07,60,1
3160,0,0,IT,63076,IT,93015,2023-01-09 00:00:14,1.07,0.0,0.01,644.56,2023-01-12 13:44:31,85,0
3161,0,0,IT,63076,IT,66054,2023-01-09 00:00:14,1.27,0.0,0.01,115.63,2023-01-11 00:00:14,48,0
3162,0,0,IT,63076,IT,1015,2023-01-09 00:00:14,1.05,0.0,0.01,152.14,2023-01-11 00:00:14,48,0
3163,0,0,IT,63076,IT,70121,2023-01-09 00:00:14,0.82,0.0,0.01,321.49,2023-01-11 00:00:14,48,0
3164,0,0,IT,63076,IT,13019,2023-01-09 00:00:14,0.87,0.0,0.01,548.87,2023-01-12 00:00:14,72,0
3165,0,0,IT,63076,IT,1027,2023-01-10 00:00:14,0.82,0.0,0.01,153.0,2023-01-11 12:25:34,36,1
3166,0,1,IT,63076,IT,7010,2023-01-09 00:00:14,1.45,0.0,0.01,474.48,2023-01-13 11:53:14,107,0
3167,0,0,IT,63076,IT,35043,2023-01-09 00:00:14,1.44,0.0,0.01,307.02,2023-01-11 11:28:31,59,0
3168,0,0,IT,63076,IT,31021,2023-01-10 00:00:14,1.33,0.0,0.01,320.14,2023-01-11 10:56:50,34,1
3169,0,1,IT,63076,IT,177,2023-01-09 00:00:14,1.33,0.0,0.01,156.17,2023-01-11 11:41:45,59,0
3170,0,0,IT,63076,IT,48124,2023-01-09 00:00:14,1.57,0.0,0.01,207.36,2023-01-11 00:00:14,48,0
3171,0,0,IT,63076,IT,33100,2023-01-10 00:00:14,0.96,0.0,0.01,353.17,2023-01-11 13:43:14,37,1
3172,0,1,IT,63076,US,19804,2023-01-09 00:00:14,1.16,0.0,0.01,7101.53,2023-01-12 00:00:14,72,0
3173,0,0,IT,63076,IT,4100,2023-01-09 00:00:14,0.54,0.0,0.01,179.42,2023-01-13 14:00:50,110,0
3174,0,1,IT,63076,US,19804,2023-01-09 00:00:14,1.16,0.0,0.01,7101.53,2023-01-12 00:00:14,72,0
3175,0,0,IT,63076,IT,71121,2023-01-09 00:00:14,1.0,0.0,0.01,215.1,2023-01-11 12:31:14,60,0
3176,0,0,IT,63076,IT,6035,2023-01-09 00:00:14,1.27,0.0,0.01,104.12,2023-01-11 00:00:14,48,0
3177,0,0,IT,63076,IT,26100,2023-01-09 00:00:14,1.21,0.0,0.01,393.08,2023-01-11 00:00:14,48,0
3178,0,0,IT,63076,IT,46040,2023-01-09 00:00:14,1.05,0.0,0.01,372.79,2023-01-11 11:48:49,59,0
3179,0,0,IT,63076,IT,125,2023-01-09 00:00:14,1.33,0.0,0.01,174.97,2023-01-11 12:13:37,60,0
3180,0,0,IT,63076,IT,177,2023-01-09 00:00:14,1.26,0.0,0.01,156.17,2023-01-11 00:00:14,48,0
3181,0,0,IT,63076,IT,44011,2023-01-10 00:00:14,1.33,0.0,0.01,247.84,2023-01-11 11:38:26,35,1
3182,0,0,IT,63076,IT,92027,2023-01-09 00:00:14,1.33,0.0,0.01,647.63,2023-01-13 12:06:05,108,0
3183,1,1,IT,50065,IT,47853,2023-01-09 13:52:03.373,0.5,0.5,0.01,95.44,2023-01-10 11:25:14,22,0
3184,0,0,IT,63076,IT,91011,2023-01-10 00:00:14,1.97,0.0,0.01,555.53,2023-01-12 14:00:46,62,1
3185,0,0,IT,63811,IT,60030,2023-01-09 00:00:14,2.0,2.0,0.02,53.29,2023-01-10 00:00:14,24,0
3186,1,1,IT,63811,IT,55013,2023-01-09 00:00:14,0.7,0.5,0.02,261.83,2023-01-10 00:00:14,24,0
3187,0,0,IT,63076,IT,21100,2023-01-09 00:00:14,1.11,0.0,0.01,512.02,2023-01-11 00:00:14,48,0
3188,0,0,IT,63076,IT,20831,2023-01-10 00:00:14,0.39,0.0,0.01,477.75,2023-01-11 00:00:14,24,1
3189,0,0,IT,63076,IT,24020,2023-01-10 00:00:14,0.58,0.0,0.01,450.36,2023-01-11 00:00:14,24,1
3190,0,0,IT,63076,IT,148,2023-01-10 00:00:14,0.98,0.0,0.01,175.04,2023-01-12 00:00:14,48,1
3191,0,0,IT,63076,IT,20065,2023-01-10 00:00:14,1.11,0.0,0.01,453.3,2023-01-11 00:00:14,24,1
3192,0,0,IT,63076,IT,20090,2023-01-10 00:00:14,0.61,0.0,0.01,468.43,2023-01-11 00:00:14,24,1
3193,0,1,IT,63076,IT,9039,2023-01-10 00:00:14,1.41,0.0,0.01,575.07,2023-01-13 00:00:14,72,1
3194,0,0,IT,63076,IT,93012,2023-01-10 00:00:14,1.38,0.0,0.01,652.4,2023-01-12 00:00:14,48,1
3195,0,0,IT,40124,IT,9060,2023-01-09 00:00:14,3.0,0.0,0.01,605.73,2023-01-13 12:17:14,108,0
3196,0,0,IT,63076,IT,82010,2023-01-10 00:00:14,1.27,0.0,0.01,221.35,2023-01-12 14:25:50,62,1
3197,0,0,IT,63076,IT,187,2023-01-10 00:00:14,0.58,0.0,0.01,158.28,2023-01-11 11:07:50,35,1
3198,0,0,IT,63076,IT,28,2023-01-10 00:00:14,0.89,0.0,0.01,126.4,2023-01-11 12:50:15,36,1
3199,0,0,IT,63076,IT,53018,2023-01-10 00:00:14,1.33,0.0,0.01,215.46,2023-01-12 12:03:14,60,1
3200,0,0,IT,63076,IT,35014,2023-01-10 00:00:14,3.48,0.0,0.01,344.94,2023-01-13 00:00:14,72,1
3201,0,0,IT,63076,IT,185,2023-01-10 00:00:14,0.81,0.0,0.01,157.84,2023-01-11 11:06:37,35,1
3202,0,0,IT,63076,IT,10139,2023-01-10 00:00:14,1.17,0.0,0.01,550.17,2023-01-12 00:00:14,48,1
3203,0,0,IT,63076,IT,89029,2023-01-10 00:00:14,1.13,0.0,0.01,540.18,2023-01-13 00:00:14,72,1
3204,0,0,IT,63076,IT,96100,2023-01-10 00:00:14,1.01,0.0,0.01,661.96,2023-01-13 00:00:14,72,1
3205,0,0,IT,63076,IT,25025,2023-01-10 00:00:14,0.35,0.0,0.01,400.52,2023-01-12 11:28:23,59,1
3206,0,0,IT,63076,IT,6081,2023-01-10 00:00:14,1.19,0.0,0.01,99.97,2023-01-12 12:53:14,60,1
3207,0,1,IT,63076,IT,20900,2023-01-10 00:00:14,1.17,0.0,0.01,469.2,2023-01-11 00:00:14,24,1
3208,0,0,IT,63076,IT,92100,2023-01-10 00:00:14,0.54,0.0,0.01,624.84,2023-01-12 13:11:27,61,1
3209,0,0,IT,63076,IT,97018,2023-01-10 00:00:14,1.27,0.0,0.01,686.28,2023-01-13 00:00:14,72,1
3210,0,0,IT,63076,IT,46044,2023-01-10 00:00:14,1.06,0.0,0.01,362.39,2023-01-11 13:34:26,37,1
3211,0,0,IT,63076,IT,83100,2023-01-10 00:00:14,1.13,0.0,0.01,237.26,2023-01-12 00:00:14,48,1
3212,0,0,IT,63076,IT,58100,2023-01-10 00:00:14,1.16,0.0,0.01,222.36,2023-01-12 00:00:14,48,1
3213,0,0,IT,63076,IT,81043,2023-01-10 00:00:14,0.96,0.0,0.01,204.15,2023-01-13 10:44:51,82,1
3214,0,0,IT,187,IT,20121,2023-01-09 00:00:14,0.8,0.0,0.04,477.6,2023-01-11 00:00:14,48,0
3215,0,0,IT,63076,IT,80013,2023-01-10 00:00:14,1.54,0.0,0.01,227.23,2023-01-11 00:00:14,24,1
3216,0,0,IT,63076,IT,20149,2023-01-10 00:00:14,1.4,0.0,0.01,469.62,2023-01-11 00:00:14,24,1
3217,0,0,IT,63076,IT,167,2023-01-10 00:00:14,1.11,0.0,0.01,161.2,2023-01-11 12:00:01,35,1
3218,0,0,IT,63076,IT,20121,2023-01-10 00:00:14,1.52,0.0,0.01,467.06,2023-01-11 00:00:14,24,1
3219,0,0,IT,63076,IT,3013,2023-01-10 00:00:14,1.01,0.0,0.01,145.09,2023-01-12 11:37:26,59,1
3220,0,0,IT,63076,IT,20054,2023-01-10 00:00:14,1.26,0.0,0.01,461.45,2023-01-11 14:24:10,38,1
3221,0,0,IT,63076,IT,20121,2023-01-10 00:00:14,0.9,0.0,0.01,467.06,2023-01-11 12:34:28,36,1
3222,0,0,IT,63076,IT,20038,2023-01-10 00:00:14,0.48,0.0,0.01,491.0,2023-01-11 00:00:14,24,1
3223,0,0,IT,63076,IT,147,2023-01-10 00:00:14,1.2,0.0,0.01,161.27,2023-01-11 00:00:14,24,1
3224,0,0,IT,63076,IT,18035,2023-01-10 00:00:14,0.9,0.0,0.01,512.86,2023-01-11 12:25:14,36,1
3225,0,0,IT,63076,IT,20068,2023-01-10 00:00:14,0.58,0.0,0.01,456.81,2023-01-11 00:00:14,24,1
3226,1,1,IT,63811,IT,62010,2023-01-09 00:00:14,1.0,1.0,0.0,12.27,2023-01-10 15:30:14,39,0
3227,1,1,IT,63811,IT,31030,2023-01-09 00:00:14,5.0,4.0,0.0,294.76,2023-01-10 10:22:14,34,0
3228,1,1,IT,63811,IT,45025,2023-01-09 00:00:14,5.0,4.0,0.0,257.71,2023-01-11 16:19:14,64,0
3229,2,0,IT,63811,IT,25121,2023-01-09 14:15:50.397,27.26,23.02,0.27,375.94,2023-01-12 00:00:14,58,0
3230,1,1,IT,63811,IT,50012,2023-01-09 00:00:14,10.0,9.0,0.0,199.68,2023-01-10 13:47:14,37,0
3231,2,0,IT,63811,IT,20900,2023-01-09 14:15:50.397,18.08,15.41,0.17,437.71,2023-01-12 00:00:14,58,0
3232,2,0,IT,63811,IT,20090,2023-01-09 14:15:50.397,60.37,52.57,0.57,437.92,2023-01-11 00:00:14,34,0
3233,2,0,IT,63811,IT,187,2023-01-09 14:15:50.397,18.32,17.5,0.06,178.07,2023-01-13 00:00:14,82,0
3234,2,0,IT,63811,IT,35122,2023-01-09 14:15:50.397,18.2,16.18,0.14,281.0,2023-01-11 00:00:14,34,0
3235,2,0,IT,63811,IT,20121,2023-01-09 14:15:50.397,118.54,104.54,1.04,436.22,2023-01-12 00:00:14,58,0
3236,1,1,IT,63811,IT,41012,2023-01-09 00:00:14,5.0,4.0,0.0,282.46,2023-01-10 11:51:14,35,0
3237,0,0,IT,63076,IT,197,2023-01-10 00:00:14,0.98,0.0,0.01,156.79,2023-01-11 13:34:20,37,1
3238,0,0,IT,63076,IT,20143,2023-01-10 00:00:14,0.9,0.0,0.01,467.0,2023-01-11 14:31:21,38,1
3239,0,0,IT,63076,IT,174,2023-01-10 00:00:14,1.32,0.0,0.01,158.42,2023-01-11 11:49:51,35,1
3240,0,0,IT,63076,IT,78,2023-01-10 00:00:14,2.03,0.0,0.01,153.76,2023-01-11 11:27:13,35,1
3241,0,0,IT,63076,IT,38050,2023-01-10 00:00:14,0.54,0.0,0.01,398.05,2023-01-12 00:00:14,48,1
3242,1,1,IT,50065,IT,43044,2023-01-09 14:20:11.287,0.5,0.5,0.01,146.23,2023-01-10 15:03:14,25,0
